title,link,score,review
걸캅스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=174065&target=after,1,장르를 판타지로 바꿔주세요이런 여경은 대한민국에 없음
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,가볍게 보기 좋아요.재밌었어요.
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,마동석 길가메시  캐릭터가 마음에 듦
무수단,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=137944&target=after,8,좌파들 평점테러 내린 이유 알겠네ㅋ북한이 나쁜걸로 나와섴^^
너에게 가는 길,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203715&target=after,10,부모님들이 그대들을 사랑합니다이렇게좋은 부모님들만 계시는것이 아니기에 편견과차별없이 아이를키울수있게 많은이들이 관람하면 좋겠어요
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,노잼입니다...후회됨
너에게 가는 길,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203715&target=after,10,"자식의 모습이 어떻든 그 모습을 넓게 포용하는 부모님의 힘이 감동적이었고, 함께 세상에 분투하며 성장해가는  모습이 인상 깊었습니다."
토이 스토리 3,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=66463&target=after,10,
아이언맨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=44885&target=after,10,"이 한마디로 표현됨. ""전설의 시작"""
괴짜들의 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195184&target=after,9,이게 진짜 장르만 로맨스였네
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,6,한선화가 나오길래. 기대했는데 웨딩드레스 한번 끝. 가족에 대한것도 없고. 왜 죽이는지도 모르겠고. 영화 제목이 강릉이라해서 봤는데 그것도 이유도 없다. 뭔가 이유가  없는 영화다. 느와르의 매력은 갈등과 남자의 고뇌 뭐 우정. 복수 이런게 제맛인데.  배우들 연기가 아깝다.
악마를 보았다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=72408&target=after,8,복수는 했지만 아무것도 돌이킬 수 없는 더 허망함이 드는 마음..그래도 OO버리게 해서 다행..
롤러코스터,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=100801&target=after,10,하정우님 개그코드가 잘 맞아서 저는 너무 재밌게봤어요! 제 인생영화?
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,할많하않...후...
트루 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=16201&target=after,9,반항 적인 영화의 최고봉
후쿠오카,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=182353&target=after,1,감독 누구야 뭘 말하고 싶은건데별 점 마이너스 없나요?!
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,4,심하다 진심…. 배우들이 아깝네
지옥 - 두개의 삶,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=39040&target=after,10,"지옥의 애니메이션 버젼은 저에겐 너무나도 충격적이었고 마치 일본의 이토준지 작가의 작품을 보는듯했습니다. 그만큼 여운이 깊었고, 생각할 것이 많았습니다. 한국에도 이런 애니메이션이 있었나.. 하며 감탄하게 되네요. 저예산 퀄리티라 아쉬운 분들도 계실지 모르지만 저예산 퀄리티로 완성된 지옥-두개의 삶은 개인적으로 더 완성도 있게 만들어준 장치가 아닐까 싶네요.연상호 감독의 지옥애니 웹툰 드라마 까지 다 봤는데요,세 작품 모두 여운이 깊고 많은 생각을 하게 하네요.드라마 원작인 웹툰에서는 각 세부적인 연출이나 웹툰 특성상 드라마보다 느린 전개 때문에 많은 장면에 대해서 깊게 빠질 수 있었습니다. 하지만 드라마에서는 시연에 대해서는 하나의 장치일 뿐이고 거기서 생겨난 인간 들의 새로운 종교나 사상, 생활방식들에 포커스를 둔거 같아 조금은 아쉬웠습니다. 애니메이션에서 보았듯이 기괴함 속에서 고지를 받고 시연 날짜가 다가오기까지의 본인이 느끼는 공포,시연당하는 적나라한 모습, 개개인에 포커스를 담은 장면들이 인상깊었습니다. 도망이라는 조건과 천국행 고지라는 장치도 드라마 다음시즌에 추가 되었으면 하는 작은 바램이 있고 좀 더 시연에 대한 공포가 확 와닿았으면 어땠을까 하는 생각이 들었습니다. (개인적으로 작품이 너무 종교적인 문제에만 포커스를 두어서 제스스로시연이라는 흥미로운 소재에 빠져들지 못해 아쉬웠습니다)마지막으로 주인공들이 너무 빨리 소모 되어서 그러한 전개는 좋았지만 유아인님 팬으로써 아쉽다는 생각도 했네요."
비바리움,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187294&target=after,8,
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,8,재개봉은 반가운 일이다. 하지만 반제만큼은 아니네
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,2,지나친 자기합리화 남은 건 노래뿐
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,7,"따가운 인생, 따가운 웃음."
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,6,중간까지만재밋고 졸려서잣어요 ㄷㄷ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,7,한국영화니까 유쾌한 것임
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,6,영상미 하나는 끝내준다. 정말 맛있고 예뻐보이는 디저트 뷔페에 들어갔지만 정작 맛은 ..
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,씨bal  보지마라 최악이다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,내가 본 영화중에 사상최악 극중 류승룡나 영화스토리작가나 똑같음 노잼을 떠나서 보다가 속이 너무 안좋았어요 영화보다가 중도하차한분도 계심
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,영화 나름 잘봤다고 생각하고 나왔는데 각본가 인터뷰 너무 역겨워서 다시 보고싶지 않게 된 영화가 되어버림
스윙키즈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=164101&target=after,10,왜 관객 수가 적은 지 모르겠다..
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,동석이형 돌려줘 ㅜ ㅜ 머이리 빨리죽이냐 ㅜ ㅜ
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,2,홍콩 액션 영화 보는줄...성룡만 나오면..완벽한 홍콩 영화..마블영화보고 있는지 잊고 있었음..
극장판 귀멸의 칼날: 무한열차편,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=196051&target=after,10,너무너무 재미있었습니다.염주인 렌고쿠 쿄쥬로가 죽을 땐 펑펑 울었네요.다음번에도 더 재미있는 영화 기대하겠습니다!
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,올해 최고의 영화 마이 듄
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,2시간이면 더 좋았을 영화
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,제.노.사.이.드.라.고.합.니.다.
벌새,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=179307&target=after,10,인상깊은 영화…. 너무 잘봤어요
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,7,"상갓집, 싸구려 게이 정서, 흡습하후, 생긴건 느와르, 부부간의 이자, 18만원, 아빠가 더 해로워, 샌드위치 판넬, 유익하진 않지, 첫날밤, 플리즈 콜 미 넥스트타임 땡큐, 볼륨 올려!, 석세스, 나무늘보, 못. 생. 긴 애들중에-, 우는 남자 매력있죠, 쉿????, 맨부커상, 따가웠던 계절-배우출신 감독님이라 그런가 배우 한 명 한 명 활용도가 매우 뛰어나다는 생각. 이정도면 주,조연 구분이 없는거 아닌가 할 정도"
랑종,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204496&target=after,1,평점을 믿으세요. 다행히 넷플릭스로 봐서 돈은 아꼈는데 시간 아까워요. 기분 더럽고 지루해요. 차라리 다큐가 훨씬 재밌음. 재밌는 순간이 단 1초도 없어요.
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,"영화 자체도 재밌게 보지 못했지만(감독이 히어로물에 대해, 이터널스에 대해 1도 생각하고 고려하지 않고 찍은듯), 각본가의 인터뷰 하나 때문에 스파이더맨이 겨우 붙잡아온 마블의 가치가 내 안에서 온전히 끝남. 히로시마가 인종 대학살이고 피해자 표현하는게 감독과 각본가의 의도라는 인터뷰로 이 영화는 히어로영화가 아닌 개인의 피해자코스프레로 가득찬 돈많이 쓴 홈캠이됨."
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,10,연기자 분들이 연기를 너무 잘 하셔서  시간 가는 줄 모르고 몰입하고 봤습니다. 개인적으로 재밌게 봤어요. ^^
트웬티 해커,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203310&target=after,1,홀리 ㅅ....ㅜ ...ㅔ...ㅅ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,류승룡배우가 인중늘리면서 띨띨한 연기하는 영화들만 걸러도 실패안합니다
부산행,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=130966&target=after,10,다시 봐도 재밌습니다!
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,10,재개봉한대서 영화관으로 바로 달려갔는데 역시는 역시네요
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,7,뮤지컬적인 부분은 괜찮다만 전체적인 스토리가...
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,OOO의 각본가  뭐? 니 인생을 담고 히로시마는 일방적인 학살이였다고? 그런 학살을 당하기전에 본인들은 어떤 학살에 가담했는지도 모르는 적반하장식의 마인드로 영화를 만드니 이따구로 결과가 나오는거다
무수단,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=137944&target=after,2,짬찌 하사가 말년 병장한테 개기노ㅋㅋOO라고
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,이영화는 얼마나 글을 영상으로 잘 만들어 냈냐가 관건인데 그걸 괜찮게 만들었어요 마치 영화를 읽는다는 느낌입니다스토리 전개가 빠르지 않은게 조금 아쉽지만 그거때문에 영화를 읽는다는 느낌이 살아서 꼭 지루하다고만 느껴지지 않네요 책도 어느부분은 분명 지루한 부분이 있으니까요확실히 감독의 상상을 눈으로 직접 보여주고 싶었다는 느낌은 영화를 잘 만들었다고 느껴지게 합니다기승전결도 괜찮고 설명도 각색도 아주아주 칭찬할만합니다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,진짜 최악이다.... 아 시간도버리고 돈도버리고..
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,뭘얘기 하는건지 개연성도 없고 보는중간에 나오고싶었는걸 꾹 참고 봤어요
빽 투 더 퓨쳐 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=10003&target=after,6,"주인공 암걸림 ㄹㅇ,,,"
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,가벼운 마음으로 재밌게 봤어요~!!
82년생 김지영,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=179482&target=after,1,판타지 소설인데 넘 지루하고 노잼임
쇼미더고스트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206220&target=after,8,근래 나온 지옥? 그런것보다 몰입감도 있고 나쁘진 않은데솔직히 지옥은 개OOO
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,"이것은 게이물 솔직히 기분 ㄷ ㄹ ㅂ 다. ㄷ ㄹ ㅇ 영화다. 알아듣기 쉽게 ㄷ ㅅ 애 영화, homo movie"
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,10,2시간 내내 미술전시회를 보고 온 느낌. 한장면 한장면이 모두 작품이었다.
악인전,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=177967&target=after,10,너무 재밌어요 잘봤어요
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,평점 6점 받을정도로 영화를 못 만들지는 않았는데 다들 뭐지? 충분히 볼만 했어요 액션신이나 스케일이 크진 않았지만요
부산행,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=130966&target=after,10,다시 보니 좀비 액션이나 재난 스릴러로 완전 짜릿하고 재미있다.마지막에 나도 눈물..
